Time,value
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:43,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,67.913795
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,90.775864
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:44,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,66.913795
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:45,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:46,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:47,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:48,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,-1
10:49,70.965515
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:50,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:51,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:52,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:53,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,34.637932
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:54,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:55,-1
10:56,-1
10:56,-1
10:56,-1
10:56,78.844826
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:56,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:57,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:58,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
10:59,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:00,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:01,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:02,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:03,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:04,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
11:05,-1
